積立保険料等から発生する運用益を、資産運用収益から保険引受収益へ振り替えるために使用される勘定科目は何か？,積立保険料等運用益です。
損益計算書項目：正味支払保険金,支払保険金から回収再保険金を控除した金額を処理する保険引受費用の主要項目です。
損害調査や保険金支払に直接付帯して生じた費用（弁護士報酬、鑑定料など）を何と呼び、どの勘定科目で処理するか？,保険金付帯費用と呼び、元受保険金勘定で処理します。
損害調査業務および保険金支払業務に関する人件費や物件費（保険金付帯費用を除く）を処理する勘定科目は何か？,損害調査費です。
代理店に支払う手数料や、受再保険契約で相手先に支払う手数料などを処理する費用勘定は何か？,諸手数料及び集金費です。
出再保険契約により、支払保険料に対して出再先から受け取る手数料を何と呼び、どの勘定から控除するか？,出再保険手数料と呼び、諸手数料及び集金費から控除します。
支払備金の当期繰入額が当期戻入額を上回る場合、その差額を費用計上する勘定科目は何か？,支払備金繰入額です。
責任準備金の当期繰入額が当期戻入額を上回る場合、その差額を費用計上する勘定科目は何か？,責任準備金繰入額です。
損害調査費以外の、営業、一般管理、資産運用に係る人件費、物件費、税金などを処理する費用項目は何か？,営業費及び一般管理費です。
資産運用により生じた預貯金利息、公社債利息、株式配当金、不動産収益などを処理する収益勘定は何か？,利息及び配当金収入です。
売買目的有価証券以外の有価証券の時価が著しく下落した場合に、取得原価と時価との差額を処理する費用勘定は何か？,有価証券評価損です。
貸付金、未収保険料等の貸倒による損失を処理する費用勘定は何か？,貸倒損失です。
固定資産の売却による売却価額と帳簿価額との差益を処理する勘定科目は何か？,固定資産処分益です。（特別利益）
保険業法第112条に基づき、内閣総理大臣の認可を受けて上場株式の評価換えを行った場合に計上される利益は何か？,保険業法第112条評価益です。（特別利益）
価格変動準備金の繰入額が戻入額を上回る場合、その差額を処理する勘定科目は何か？,価格変動準備金繰入額です。（特別損失）
時間の経過に伴って発生する収益・費用を、決算期に発生主義に修正するための勘定を総称して何と呼ぶか？,経過勘定です。
既に提供された役務に対して、まだ対価の支払が終了していない未払賃借料などを負債計上する際に用いる経過勘定の概念は何か？,未払費用です。
決算時に支払備金を繰り入れ、戻し入れる会計処理の主な目的は何か？,現金主義で計上された保険金を当該事業年度の発生保険金に修正し、費用の期間帰属を適正化することです。
責任準備金の積立方式には、毎期洗い替える「洗替方式」と、毎期差額を積み増す「_____」がある。,積増方式
積立保険料等から発生する運用益は、決算において資産運用収益から保険引受収益へ振り替えられるが、この振替額は何に充当されるか？,責任準備金に充当されます。
固定資産の取得原価を、その使用可能期間にわたって合理的に費用配分する会計手続を何というか？,減価償却です。
税法上、固定資産の売却益等について課税の繰延べを認める措置に基づいて、売却益を会計上圧縮する方法を何と呼ぶか？,圧縮記帳です。
保険業法第112条に基づき計上した評価益は、損害保険株式会社の場合、何に積み立てなければならないか？,責任準備金です。
保険業法第115条で積み立てが義務付けられている価格変動準備金の目的は何か？,株式等の価格が将来下落したときに生じる損失に備えるためです。
価格変動準備金は、原則としてどのような場合にのみ取り崩すことが許されるか？,株式等の売買等による損失の額が利益の額を超える場合において、その差額のてん補に充てる場合です。
保険会社の単体財務諸表の様式は、何の別紙様式で定められているか？,保険業法施行規則です。
決算短信とはどのような書類か？,決算内容が定まった時点で、証券取引所が定めた様式に従い、投資家に情報を速やかに周知する書類です。
証券取引所に株式を上場している株式会社が、事業年度終了後3か月以内に財務局長等に提出しなければならない報告書は何か？,有価証券報告書です。
保険会社が、保険業法第111条に基づき、事業年度ごとに業務及び財産の状況に関する説明書類を本店等に備え置き、公衆の縦覧に供する義務を何というか？,ディスクロージャーです。
保険業法施行規則第59条の2で定められている、単体のディスクロージャー誌に記載すべき「直近の5事業年度における主要な業務の状況を示す指標」には、損害保険会社の場合、保有契約高に代わって何が記載されるか？,正味収入保険料の額です。
ディスクロージャー項目の一つである「保険金等の支払能力の充実の状況を示す比率」とは、一般的に何と呼ばれているか？,ソルベンシー・マージン比率です。
保険業法施行規則の別表で、損害保険会社に開示が求められている、保険種目ごとの「正味損害率」と「正味事業費率」の合計を何と呼ぶか？,合算率（コンバインド・レシオ）です。
保険業法等に基づかない、企業PRや一般消費者への情報開示も目的として会社ごとに作成されるディスクロージャー誌を何と呼ぶか？,任意のディスクロージャーです。
無形固定資産の一つである「のれん」は、どのような場合に計上されるか？,被取得企業または取得した事業の取得原価が、時価ベースの純資産より大きい場合に、その差額が計上されます。
企業の買収において、取得原価が時価ベース純資産より小さい場合に発生する差額は何として処理されるか？,「負ののれん発生益」として、発生年度の特別利益として処理されます。
勘定科目：リース投資資産,所有権移転外ファイナンス・リース取引の貸手となった場合に生じる資産で、将来のリース料収受権と見積残存価額から構成されます。
有形固定資産の将来の除去に関する費用（キャッシュフロー）を現在価値で割り引いて負債計上する勘定科目は何か？,資産除去債務です。
「支払備金戻入額」が損益計算書の収益に計上されるのはどのような場合か？,支払備金の当期戻入額の合計が、当期繰入額の合計を上回る場合です。
固定資産の収益性が低下し、投資額の回収が見込めなくなった場合に、帳簿価額を減額する会計処理によって発生する特別損失は何か？,減損損失です。
法人税等調整額とは、何の期首と期末の増減額か？,繰延税金資産または繰延税金負債の増減額です。
貸借対照表の「評価・換算差額等」に含まれる項目のうち、その他有価証券の時価評価による差額を計上する科目は何か？,その他有価証券評価差額金です。
連結貸借対照表の純資産の部において、親会社の株主以外の出資者の持分を示す項目は何か？,非支配株主持分です。
連結財務諸表の一つで、当期純利益にその他の包括利益（その他有価証券評価差額金など）を加減して、包括利益を表示する計算書は何か？,連結包括利益計算書です。
四半期報告書は、信頼性を確保するために、公認会計士または監査法人による何が義務づけられているか？,四半期レビューです。
保険業法第14条により、株式会社の会計帳簿又はこれに関する資料について、適用されない会社法の規定は何か？,会社法第433条（会計帳簿の閲覧等の請求）の規定です。
会社法第442条第3項の計算書類等の閲覧請求権者は株主及び債権者だが、保険会社の場合、保険業法第14条により請求権者に誰が追加されるか？,保険契約者、保険金額を受け取るべき者その他の債権者及び被保険者が追加されます。
保険業法施行規則第59条によれば、事業年度終了後に提出する業務報告書の提出期限はいつか？,事業年度終了後４月以内です。
保険業法施行規則第59条によれば、事業年度開始日から9月30日までの期間に係る中間業務報告書の提出期限はいつか？,当該期間終了後３月以内です。
自動車保険と自賠責保険において一括で仮払いした保険金のように、帰属する勘定科目が未確定の支払金を暫定的に処理する勘定科目は何か？,仮払金です。
不動産賃借に伴う敷金・保証金などの預け金を処理する資産勘定は何か？,預託金です。
不動産賃借に伴う敷金・保証金などの預り金を処理する負債勘定は何か？,預り金です。
自動車損害賠償責任保険の先日付保険料など、翌年度以降に危険が開始する契約の保険料を暫定的に処理する負債勘定は何か？,仮受金です。
価格変動準備金の対象資産のうち、国内の法人が発行する株式などに適用される積立基準率はどのくらいか？,千分の1.5です。
価格変動準備金の対象資産のうち、国内の法人が発行する株式などに適用される積立限度率はどのくらいか？,千分の100です。
